PFC,ORB,MO,SS,ACA,PTL,VIS,RSC,OLF,vStr,dStr,brain,EC
15.48387097,4.430769231,3.84,0,0,0,0,0,91.63636364,61.2,24.68571429,two,MEC
21.67741935,17.72307692,11.52,10.84745763,25.6,0,1.536,0,33.45454545,18,38.4,two,MEC
3.096774194,1.476923077,0,0,2.56,3.918367347,13.824,10.66666667,21.81818182,6,4.114285714,two,MEC
3.096774194,0,0,18.44067797,0,0,0,0,109.0909091,28.8,31.54285714,two,LEC
12.38709677,1.476923077,1.92,0,5.12,0,0,0,129.4545455,72,23.31428571,two,LEC
3.096774194,7.384615385,0,0,0,0,0,0,100.3636364,21.6,23.31428571,two,MEC
40.25806452,1.476923077,5.76,19.52542373,0,0,1.536,23.11111111,97.45454545,34.8,185.1428571,two,MEC
0,0,0,5.423728814,0,0,19.968,0,0,0,37.02857143,two,MEC
0,0,0,3.254237288,0,11.75510204,27.648,17.77777778,5.818181818,0,0,two,MEC
3.096774194,1.476923077,7.68,0,0,7.836734694,3.072,10.66666667,58.18181818,12,9.6,two,MEC
0,0,0,26.03389831,0,27.42857143,15.36,10.66666667,7.272727273,4.8,45.25714286,two,MEC
0,0,0,5.423728814,0,11.75510204,7.68,5.333333333,0,1.2,165.9428571,two,MEC
18.58064516,36.92307692,0,0,0,0,7.68,1.777777778,405.8181818,288,67.2,two,LEC
0,0,0,1.084745763,0,0,7.68,1.777777778,8.727272727,6,30.17142857,two,MEC
9.290322581,23.63076923,0,1.084745763,0,0,13.824,1.777777778,16,12,10.97142857,two,MEC
3.096774194,2.953846154,53.76,58.57627119,5.12,35.26530612,30.72,51.55555556,8.727272727,0,75.42857143,two,MEC
0,1.476923077,0,1.084745763,0,15.67346939,32.256,1.777777778,2.909090909,0,4.114285714,two,MEC
89.80645161,8.861538462,5.76,5.423728814,5.12,0,1.536,0,64,6,75.42857143,two,MEC
3.096774194,36.92307692,0,0,0,3.918367347,27.648,21.33333333,18.90909091,6,54.85714286,two,MEC
0,0,0,7.593220339,0,50.93877551,29.184,1.777777778,5.818181818,0,208.4571429,two,MEC
15.48387097,20.67692308,0,0,7.68,0,0,0,97.45454545,34.8,21.94285714,two,LEC
0,4.430769231,0,5.423728814,0,0,0,0,77.09090909,19.2,41.14285714,two,LEC
3.096774194,1.476923077,7.68,10.84745763,2.56,3.918367347,52.224,7.111111111,2.909090909,0,0,two,MEC
0,1.476923077,1.92,10.84745763,7.68,3.918367347,1.536,21.33333333,0,0,49.37142857,two,MEC
0,1.476923077,1.92,2.169491525,0,0,6.144,0,2.909090909,7.2,2.742857143,two,MEC
6.193548387,0,23.04,15.18644068,0,7.836734694,13.824,0,17.45454545,9.6,15.08571429,two,MEC
0,1.476923077,0,5.423728814,0,0,0,0,208,72,74.05714286,two,LEC
272.516129,98.95384615,209.28,55.3220339,112.64,66.6122449,27.648,103.1111111,413.0909091,236.4,278.4,two,MEC
6.193548387,4.430769231,7.68,18.44067797,0,0,26.112,0,29.09090909,1.2,48,two,MEC
0,8.861538462,1.92,2.169491525,0,0,7.68,1.777777778,20.36363636,13.2,19.2,two,MEC
0,11.81538462,0,7.593220339,0,0,6.144,0,114.9090909,58.8,57.6,two,LEC
0,0,0,11.93220339,0,0,21.504,12.44444444,5.818181818,6,9.6,two,MEC
30.96774194,28.06153846,0,0,0,0,3.072,0,110.5454545,92.4,78.17142857,two,MEC
0,7.384615385,0,3.254237288,0,0,23.04,5.333333333,74.18181818,78,16.45714286,two,MEC
0,0,0,6.508474576,0,0,16.896,0,24.72727273,0,148.1142857,two,MEC
6.193548387,2.953846154,0,0,0,0,0,0,46.54545455,7.2,90.51428571,two,MEC
37.16129032,8.861538462,65.28,18.44067797,2.56,0,0,12.44444444,93.09090909,60,78.17142857,two,MEC
0,0,5.76,7.593220339,2.56,19.59183673,53.76,1.777777778,0,0,15.08571429,two,MEC
6.193548387,2.953846154,13.44,7.593220339,0,7.836734694,6.144,7.111111111,26.18181818,51.6,138.5142857,two,MEC
0,5.907692308,1.92,6.508474576,0,0,1.536,0,17.45454545,9.6,24.68571429,two,MEC
0,0,0,4.338983051,0,3.918367347,9.216,0,33.45454545,4.8,122.0571429,two,MEC
0,0,1.92,0,0,39.18367347,167.424,48,0,0,0,two,MEC
0,0,0,6.508474576,0,27.42857143,89.088,40.88888889,0,0,0,two,MEC
21.67741935,0,21.12,37.96610169,2.56,35.26530612,41.472,5.333333333,46.54545455,12,90.51428571,two,MEC
0,0,0,0,0,0,0,8.888888889,2.909090909,7.2,65.82857143,two,MEC
0,4.430769231,15.36,1.084745763,0,31.34693878,73.728,3.555555556,309.8181818,204,32.91428571,two,LEC
0,0,0,1.084745763,0,0,9.216,0,11.63636364,0,64.45714286,two,MEC
34.06451613,32.49230769,5.76,0,0,0,0,0,167.2727273,99.6,21.94285714,two,LEC
0,0,0,8.677966102,0,0,16.896,0,1.454545455,4.8,26.05714286,two,MEC
15.48387097,2.953846154,0,0,7.68,0,0,0,251.6363636,160.8,87.77142857,two,LEC
0,0,1.92,10.84745763,0,3.918367347,35.328,0,37.81818182,2.4,19.2,two,LEC
18.58064516,7.384615385,24.96,4.338983051,2.56,15.67346939,19.968,3.555555556,33.45454545,18,24.68571429,two,MEC
46.4516129,0,0,1.084745763,0,0,0,0,178.9090909,91.2,21.94285714,two,MEC
0,0,1.92,4.338983051,0,11.75510204,0,0,30.54545455,0,68.57142857,two,MEC
0,0,0,11.93220339,0,15.67346939,73.728,24.88888889,0,0,17.82857143,two,MEC
12.38709677,0,1.92,0,0,0,4.608,0,43.63636364,9.6,37.02857143,two,MEC
0,0,0,2.169491525,0,7.836734694,135.168,42.66666667,0,0,0,two,MEC
0,0,1.92,3.254237288,0,0,21.504,5.333333333,8.727272727,3.6,0,two,MEC
9.290322581,2.953846154,0,0,0,0,0,0,226.9090909,39.6,38.4,two,LEC
3.096774194,13.29230769,0,3.254237288,0,15.67346939,19.968,0,151.2727273,38.4,79.54285714,two,MEC
0,5.907692308,0,2.169491525,0,0,0,1.777777778,209.4545455,3.6,13.71428571,two,LEC
0,0,0,0,0,3.918367347,27.648,0,0,0,128.9142857,two,MEC
0,14.76923077,1.92,1.084745763,0,0,0,0,109.0909091,74.4,106.9714286,two,LEC
0,0,0,3.254237288,0,3.918367347,26.112,17.77777778,18.90909091,7.2,17.82857143,two,MEC
37.16129032,13.29230769,17.28,84.61016949,7.68,39.18367347,39.936,17.77777778,11.63636364,8.4,187.8857143,two,MEC
12.38709677,7.384615385,1.92,0,5.12,0,0,0,61.09090909,37.2,17.82857143,two,MEC
6.193548387,0,1.92,10.84745763,0,3.918367347,23.04,8.888888889,5.818181818,0,20.57142857,two,MEC
0,0,0,1.084745763,0,3.918367347,12.288,0,39.27272727,18,68.57142857,two,MEC
0,11.81538462,1.92,35.79661017,0,0,10.752,8.888888889,75.63636364,68.4,42.51428571,two,LEC
3.096774194,8.861538462,0,1.084745763,0,0,0,0,130.9090909,92.4,43.88571429,two,MEC
0,0,5.76,4.338983051,2.56,3.918367347,44.544,23.11111111,8.727272727,0,37.02857143,two,MEC
0,1.476923077,5.76,9.762711864,0,27.42857143,29.184,42.66666667,8.727272727,3.6,152.2285714,two,MEC
0,0,7.68,0,0,0,1.536,0,0,0,0,two,MEC
0,2.953846154,9.6,6.508474576,0,3.918367347,39.936,7.111111111,39.27272727,26.4,10.97142857,two,MEC
0,0,0,28.20338983,0,3.918367347,23.04,0,0,0,9.6,two,MEC
0,0,24.96,21.69491525,7.68,0,3.072,35.55555556,1.454545455,0,5.485714286,two,MEC
3.096774194,0,0,4.338983051,0,0,7.68,0,100.3636364,62.4,94.62857143,two,MEC
0,1.476923077,0,3.254237288,0,43.10204082,27.648,3.555555556,174.5454545,104.4,30.17142857,two,MEC
21.67741935,1.476923077,0,0,0,0,3.072,0,107.6363636,56.4,24.68571429,two,MEC
18.58064516,19.2,5.76,0,5.12,0,0,0,180.3636364,70.8,28.8,two,LEC
0,0,1.92,10.84745763,0,3.918367347,32.256,5.333333333,0,0,9.6,two,MEC
0,0,0,5.423728814,0,31.34693878,64.512,14.22222222,0,0,19.2,two,MEC
6.193548387,4.430769231,36.48,3.254237288,17.92,11.75510204,1.536,7.111111111,0,9.6,24.68571429,two,MEC
9.290322581,4.430769231,0,0,0,0,7.68,7.111111111,96,42,13.71428571,two,MEC
3.096774194,8.861538462,7.68,3.254237288,0,0,3.072,8.888888889,43.63636364,10.8,8.228571429,two,MEC
18.58064516,0,1.92,1.084745763,0,0,0,0,173.0909091,44.4,27.42857143,two,LEC
0,0,0,6.508474576,0,19.59183673,7.68,0,180.3636364,240,104.2285714,two,LEC
3.096774194,0,0,20.61016949,2.56,3.918367347,36.864,0,0,0,5.485714286,two,MEC
21.67741935,1.476923077,0,0,2.56,0,0,0,20.36363636,64.8,54.85714286,two,MEC
24.77419355,0,0,0,0,0,0,0,119.2727273,56.4,24.68571429,two,MEC
52.64516129,8.861538462,26.88,1.084745763,25.6,0,0,0,218.1818182,105.6,39.77142857,two,LEC
0,0,0,3.254237288,0,0,9.216,8.888888889,59.63636364,0,35.65714286,two,MEC
0,0,3.84,7.593220339,5.12,62.69387755,153.6,90.66666667,66.90909091,0,53.48571429,two,MEC
3.096774194,14.76923077,0,18.44067797,0,0,13.824,0,84.36363636,34.8,86.4,two,LEC
0,0,0,14.10169492,0,19.59183673,44.544,5.333333333,4.363636364,0,41.14285714,two,MEC
71.22580645,22.15384615,17.28,0,10.24,0,3.072,0,187.6363636,133.2,19.2,two,MEC
0,0,1.92,13.01694915,0,101.877551,73.728,0,0,0,0,two,MEC
0,2.953846154,0,40.13559322,0,7.836734694,12.288,0,24.72727273,0,116.5714286,two,MEC
9.290322581,0,0,6.508474576,0,0,1.536,0,14.54545455,22.8,64.45714286,two,MEC
3.096774194,1.476923077,0,1.084745763,0,7.836734694,4.608,0,0,0,5.485714286,two,MEC
15.48387097,5.907692308,0,0,0,0,3.072,0,202.1818182,145.2,27.42857143,two,LEC
0,48.73846154,5.76,101.9661017,0,74.44897959,96.768,17.77777778,46.54545455,78,512.9142857,two,MEC
3.096774194,4.430769231,38.4,110.6440678,0,7.836734694,43.008,0,125.0909091,84,112.4571429,two,MEC
0,0,11.52,16.27118644,5.12,35.26530612,52.224,21.33333333,0,0,0,two,MEC
0,0,0,2.169491525,0,11.75510204,46.08,5.333333333,0,0,10.97142857,two,MEC
6.193548387,1.476923077,0,7.593220339,0,11.75510204,0,5.333333333,1.454545455,2.4,13.71428571,two,MEC
40.25806452,5.907692308,0,0,0,0,0,0,202.1818182,64.8,34.28571429,two,LEC
6.193548387,1.476923077,3.84,2.169491525,2.56,0,10.752,7.111111111,11.63636364,6,17.82857143,two,MEC
0,0,0,1.084745763,0,11.75510204,0,0,42.18181818,0,0,two,LEC
15.48387097,11.81538462,0,0,2.56,0,0,0,311.2727273,165.6,61.71428571,two,LEC
0,0,0,4.338983051,0,0,7.68,0,1.454545455,0,0,two,MEC
0,0,0,6.508474576,0,23.51020408,24.576,3.555555556,8.727272727,0,0,two,MEC
0,1.476923077,0,1.084745763,0,3.918367347,9.216,0,16,2.4,16.45714286,two,MEC
0,0,0,1.084745763,0,11.75510204,75.264,42.66666667,4.363636364,0,15.08571429,two,MEC
3.096774194,11.81538462,42.24,29.28813559,20.48,7.836734694,93.696,33.77777778,65.45454545,16.8,27.42857143,two,MEC
0,0,0,3.254237288,0,7.836734694,3.072,0,0,0,0,two,MEC
3.096774194,0,0,1.084745763,0,0,6.144,1.777777778,7.272727273,2.4,48,two,MEC
0,0,0,6.508474576,0,62.69387755,61.44,8.888888889,0,0,1.371428571,two,MEC
18.58064516,29.53846154,5.76,0,0,0,0,0,43.63636364,50.4,106.9714286,two,MEC
0,4.430769231,0,8.677966102,0,19.59183673,6.144,1.777777778,27.63636364,9.6,8.228571429,two,MEC
0,1.476923077,0,1.084745763,0,0,6.144,3.555555556,0,0,1.371428571,two,MEC
3.096774194,7.384615385,3.84,4.338983051,0,0,0,1.777777778,66.90909091,58.8,9.6,two,MEC
15.48387097,11.81538462,0,0,0,0,0,0,162.9090909,64.8,31.54285714,two,LEC
12.38709677,16.24615385,0,1.084745763,0,19.59183673,55.296,62.22222222,7.272727273,10.8,42.51428571,two,MEC
9.290322581,4.430769231,0,14.10169492,0,7.836734694,3.072,26.66666667,56.72727273,105.6,50.74285714,two,MEC
6.193548387,0,0,0,0,0,0,0,117.8181818,99.6,17.82857143,two,LEC
12.38709677,0,0,0,0,0,0,0,177.4545455,15.6,4.114285714,two,LEC
0,0,0,2.169491525,0,7.836734694,4.608,0,2.909090909,0,5.485714286,two,MEC
6.193548387,0,1.92,37.96610169,0,27.42857143,13.824,8.888888889,21.81818182,10.8,34.28571429,two,MEC
0,4.430769231,9.6,3.254237288,0,0,0,0,53.81818182,22.8,17.82857143,two,MEC
15.48387097,4.430769231,36.48,0,2.56,11.75510204,30.72,7.111111111,254.5454545,24,37.02857143,two,LEC
3.096774194,2.953846154,3.84,10.84745763,0,0,10.752,0,74.18181818,37.2,79.54285714,two,MEC
0,0,9.6,0,0,0,0,0,0,0,0,two,MEC
0,0,9.6,14.10169492,0,0,12.288,0,2.909090909,7.2,1.371428571,two,MEC
6.193548387,1.476923077,0,0,0,0,1.536,3.555555556,4.363636364,9.6,69.94285714,two,MEC
21.67741935,16.24615385,0,0,0,0,1.536,0,165.8181818,64.8,19.2,two,LEC
0,0,0,5.423728814,0,7.836734694,13.824,1.777777778,0,0,0,two,MEC
21.67741935,14.76923077,1.92,14.10169492,7.68,0,0,0,186.1818182,152.4,153.6,two,LEC
0,1.476923077,1.92,3.254237288,0,7.836734694,43.008,7.111111111,26.18181818,0,45.25714286,two,MEC
24.77419355,5.907692308,0,0,0,0,0,0,100.3636364,51.6,23.31428571,two,LEC
0,0,0,13.01694915,0,15.67346939,1.536,0,4.363636364,6,31.54285714,two,MEC
6.193548387,8.861538462,0,1.084745763,0,0,0,0,94.54545455,80.4,64.45714286,two,MEC
9.290322581,23.63076923,0,3.254237288,2.56,3.918367347,24.576,0,10.18181818,9.6,34.28571429,two,MEC
0,0,0,2.169491525,0,0,23.04,39.11111111,2.909090909,1.2,2.742857143,two,MEC
0,0,0,1.084745763,0,0,24.576,10.66666667,4.363636364,2.4,1.371428571,two,MEC
3.096774194,1.476923077,5.76,2.169491525,0,3.918367347,1.536,1.777777778,1.454545455,0,4.114285714,two,MEC
9.290322581,2.953846154,0,0,0,0,4.608,0,48,21.6,24.68571429,two,MEC
0,0,0,1.084745763,0,0,23.04,3.555555556,37.81818182,19.2,39.77142857,two,MEC
9.290322581,2.953846154,1.92,0,0,0,0,0,46.54545455,38.4,37.02857143,two,LEC
3.096774194,1.476923077,0,4.338983051,0,0,6.144,0,39.27272727,8.4,42.51428571,two,MEC
0,2.953846154,0,1.084745763,0,3.918367347,75.264,19.55555556,2.909090909,2.4,0,two,MEC
0,10.33846154,5.76,6.508474576,5.12,11.75510204,10.752,37.33333333,107.6363636,40.8,19.2,two,MEC
0,0,0,9.762711864,0,19.59183673,41.472,1.777777778,0,0,0,two,MEC
6.193548387,0,0,0,7.68,0,0,0,78.54545455,66,23.31428571,two,MEC
0,2.953846154,5.76,10.84745763,0,3.918367347,4.608,0,18.90909091,12,9.6,two,MEC
9.290322581,26.58461538,0,3.254237288,2.56,0,0,0,100.3636364,39.6,90.51428571,two,MEC
6.193548387,1.476923077,17.28,9.762711864,12.8,47.02040816,36.864,7.111111111,1.454545455,1.2,9.6,two,MEC
0,1.476923077,9.6,5.423728814,0,19.59183673,3.072,1.777777778,7.272727273,1.2,1.371428571,two,MEC
24.77419355,5.907692308,1.92,2.169491525,2.56,0,0,5.333333333,45.09090909,38.4,28.8,two,MEC
0,0,0,1.084745763,0,0,6.144,0,103.2727273,37.2,5.485714286,two,MEC
0,0,0,5.423728814,0,3.918367347,0,1.777777778,7.272727273,0,34.28571429,two,MEC
0,0,3.84,7.593220339,0,3.918367347,33.792,10.66666667,0,0,27.42857143,two,MEC
15.48387097,4.430769231,0,0,0,0,0,0,192,81.6,94.62857143,two,MEC
0,0,13.44,111.7288136,5.12,11.75510204,23.04,12.44444444,13.09090909,7.2,79.54285714,two,MEC
0,0,3.84,22.77966102,2.56,39.18367347,59.904,7.111111111,10.18181818,0,10.97142857,two,MEC
9.290322581,8.861538462,21.12,15.18644068,0,0,0,7.111111111,33.45454545,22.8,68.57142857,two,MEC
0,0,5.76,14.10169492,7.68,54.85714286,213.504,204.4444444,0,0,0,two,MEC
0,0,7.68,2.169491525,0,27.42857143,93.696,71.11111111,0,0,2.742857143,two,MEC
9.290322581,5.907692308,0,0,2.56,0,0,0,148.3636364,82.8,52.11428571,two,LEC
0,0,0,0,0,3.918367347,72.192,39.11111111,0,0,43.88571429,two,MEC
0,0,1.92,15.18644068,28.16,176.3265306,53.76,37.33333333,0,0,38.4,two,MEC
0,5.907692308,5.76,2.169491525,0,0,1.536,1.777777778,5.818181818,1.2,28.8,two,MEC
18.58064516,5.907692308,9.6,11.93220339,0,3.918367347,0,0,26.18181818,26.4,26.05714286,two,MEC
9.290322581,0,0,0,0,0,0,0,168.7272727,122.4,75.42857143,two,LEC
9.290322581,0,0,0,5.12,0,0,0,88.72727273,45.6,17.82857143,two,LEC
0,16.24615385,30.72,8.677966102,0,66.6122449,70.656,32,112,7.2,79.54285714,two,MEC
0,0,17.28,39.05084746,7.68,19.59183673,15.36,56.88888889,10.18181818,14.4,144,two,MEC
9.290322581,1.476923077,5.76,5.423728814,5.12,0,0,0,20.36363636,12,17.82857143,two,MEC
15.48387097,7.384615385,13.44,3.254237288,15.36,7.836734694,3.072,3.555555556,66.90909091,15.6,17.82857143,two,MEC
0,0,0,22.77966102,10.24,7.836734694,9.216,0,0,0,0,two,MEC
0,0,5.76,16.27118644,0,58.7755102,87.552,21.33333333,0,0,2.742857143,two,MEC
3.096774194,1.476923077,7.68,4.338983051,0,0,15.36,17.77777778,4.363636364,0,28.8,two,MEC
0,0,7.68,8.677966102,0,19.59183673,27.648,21.33333333,1.454545455,1.2,69.94285714,two,MEC
27.87096774,2.953846154,9.6,20.61016949,10.24,3.918367347,12.288,5.333333333,96,13.2,12.34285714,two,MEC
0,0,1.92,5.423728814,0,35.26530612,105.984,14.22222222,0,0,4.114285714,two,MEC
0,0,3.84,3.254237288,0,19.59183673,19.968,7.111111111,14.54545455,0,1.371428571,two,MEC
0,4.430769231,0,14.10169492,0,0,12.288,0,32,15.6,189.2571429,two,MEC
0,2.953846154,3.84,1.084745763,0,0,3.072,12.44444444,37.81818182,27.6,17.82857143,two,MEC
30.96774194,10.33846154,17.28,10.84745763,0,7.836734694,24.576,1.777777778,193.4545455,58.8,126.1714286,two,MEC
0,0,0,2.169491525,0,3.918367347,4.608,10.66666667,4.363636364,0,12.34285714,two,MEC
71.22580645,0,32.64,4.338983051,28.16,31.34693878,49.152,7.111111111,18.90909091,0,100.1142857,two,MEC
15.48387097,10.33846154,0,0,0,0,0,0,267.6363636,33.6,12.34285714,two,LEC
9.290322581,35.44615385,5.76,1.084745763,0,0,12.288,7.111111111,59.63636364,6,30.17142857,two,MEC
6.193548387,1.476923077,38.4,1.084745763,2.56,0,0,0,56.72727273,13.2,57.6,two,MEC
0,0,0,15.18644068,0,11.75510204,24.576,0,0,0,6.857142857,two,MEC
0,0,3.84,3.254237288,0,11.75510204,33.792,14.22222222,39.27272727,6,26.05714286,two,MEC
9.290322581,4.430769231,11.52,0,0,0,0,0,36.36363636,38.4,37.02857143,two,MEC
0,0,0,0,0,3.918367347,52.224,65.77777778,0,0,0,two,MEC
0,1.476923077,15.36,11.93220339,7.68,11.75510204,4.608,5.333333333,11.63636364,2.4,67.2,two,MEC
3.096774194,0,5.76,1.084745763,0,0,0,0,240,141.6,64.45714286,two,LEC
30.96774194,17.72307692,0,0,0,0,0,0,171.6363636,132,12.34285714,two,LEC
0,0,0,9.762711864,0,0,6.144,0,2.909090909,2.4,0,two,MEC
0,2.953846154,5.76,31.45762712,0,39.18367347,76.8,147.5555556,78.54545455,63.6,35.65714286,two,MEC
18.58064516,19.2,0,1.084745763,0,0,0,0,174.5454545,12,48,two,LEC
0,0,3.84,5.423728814,0,3.918367347,46.08,16,13.09090909,0,0,two,MEC
6.193548387,1.476923077,0,1.084745763,0,7.836734694,4.608,3.555555556,0,1.2,19.2,two,MEC
0,1.476923077,0,0,0,7.836734694,29.184,3.555555556,4.363636364,2.4,2.742857143,two,MEC
0,0,0,2.169491525,0,11.75510204,53.76,39.11111111,14.54545455,0,0,two,MEC
0,5.907692308,0,0,0,0,0,0,52.36363636,28.8,20.57142857,two,MEC
4.860759494,17.33333333,0,0,0,0,0,0,158.208,88.97560976,47.67785235,three,MEC
0,0,0,0,0,0,14.66666667,5.647058824,0,0,0,three,MEC
0,0,1.352112676,2.194285714,0,4.363636364,40,16.94117647,46.08,1.56097561,6.44295302,three,MEC
4.860759494,13.33333333,2.704225352,0,11.18446602,0,8,0,316.416,115.5121951,43.81208054,three,LEC
0,0,5.408450704,5.485714286,5.59223301,11.63636364,104,7.529411765,23.04,3.12195122,7.731543624,three,MEC
7.291139241,2.666666667,0,0,0,0,0,0,150.528,31.2195122,9.020134228,three,LEC
0,4,2.704225352,0,0,11.63636364,33.33333333,20.70588235,72.192,0,6.44295302,three,MEC
0,0,0,0,0,0,90.66666667,7.529411765,6.144,1.56097561,0,three,MEC
0,5.333333333,2.704225352,1.097142857,0,2.909090909,10.66666667,22.58823529,29.184,6.243902439,16.75167785,three,MEC
0,0,0,8.777142857,0,16,46.66666667,0,322.56,54.63414634,48.96644295,three,LEC
2.430379747,13.33333333,75.71830986,86.67428571,1.86407767,68.36363636,205.3333333,201.4117647,218.112,9.365853659,1.288590604,three,MEC
0,0,0,9.874285714,0,0,9.333333333,0,118.272,6.243902439,0,three,LEC
0,5.333333333,1.352112676,1.097142857,0,0,10.66666667,0,231.936,31.2195122,77.31543624,three,MEC
0,0,0,0,0,0,10.66666667,7.529411765,4.608,0,36.08053691,three,MEC
0,0,0,1.097142857,0,7.272727273,6.666666667,11.29411765,324.096,90.53658537,30.9261745,three,MEC
2.430379747,6.666666667,1.352112676,0,1.86407767,0,1.333333333,0,135.168,4.682926829,25.77181208,three,MEC
2.430379747,2.666666667,5.408450704,2.194285714,0,1.454545455,9.333333333,33.88235294,96.768,24.97560976,11.59731544,three,MEC
0,9.333333333,0,2.194285714,0,0,1.333333333,0,79.872,12.48780488,28.34899329,three,MEC
0,0,0,1.097142857,0,1.454545455,44,5.647058824,224.256,29.65853659,69.58389262,three,MEC
0,2.666666667,0,0,0,0,14.66666667,15.05882353,19.968,0,33.5033557,three,MEC
0,0,0,0,0,1.454545455,24,0,105.984,3.12195122,2.577181208,three,MEC
0,1.333333333,4.056338028,6.582857143,0,32,125.3333333,92.23529412,55.296,0,77.31543624,three,MEC
0,0,6.76056338,2.194285714,0,5.818181818,62.66666667,37.64705882,3.072,0,0,three,MEC
0,8,1.352112676,1.097142857,0,7.272727273,42.66666667,18.82352941,29.184,0,29.63758389,three,MEC
0,0,4.056338028,5.485714286,0,11.63636364,12,45.17647059,3.072,0,0,three,MEC
0,6.666666667,0,0,0,0,5.333333333,0,156.672,15.6097561,45.10067114,three,MEC
0,1.333333333,0,0,0,0,9.333333333,0,24.576,1.56097561,2.577181208,three,MEC
0,8,0,2.194285714,0,1.454545455,32,0,62.976,1.56097561,33.5033557,three,MEC
9.721518987,25.33333333,12.16901408,0,1.86407767,1.454545455,42.66666667,16.94117647,6.144,3.12195122,54.12080537,three,MEC
0,5.333333333,0,0,0,0,1.333333333,0,239.616,81.17073171,0,three,LEC
0,0,0,0,0,1.454545455,66.66666667,15.05882353,26.112,0,109.5302013,three,MEC
0,4,0,0,0,0,58.66666667,16.94117647,96.768,0,55.40939597,three,MEC
0,1.333333333,27.04225352,12.06857143,5.59223301,29.09090909,61.33333333,9.411764706,181.248,7.804878049,19.32885906,three,MEC
0,0,4.056338028,1.097142857,0,0,4,5.647058824,29.184,3.12195122,2.577181208,three,LEC
0,12,0,0,0,0,0,0,84.48,0,5.154362416,three,LEC
0,6.666666667,0,0,0,0,0,0,153.6,6.243902439,21.90604027,three,MEC
0,1.333333333,0,3.291428571,0,2.909090909,13.33333333,11.29411765,96.768,0,11.59731544,three,MEC
0,8,2.704225352,18.65142857,0,0,6.666666667,0,150.528,23.41463415,77.31543624,three,LEC
0,0,0,32.91428571,0,0,4,0,327.168,54.63414634,207.4630872,three,LEC
0,0,0,1.097142857,0,1.454545455,8,3.764705882,92.16,0,0,three,LEC
0,2.666666667,0,0,0,0,8,0,32.256,3.12195122,50.25503356,three,MEC
0,0,0,0,0,0,17.33333333,24.47058824,15.36,0,57.98657718,three,MEC
0,8,0,0,0,0,0,0,345.6,118.6341463,10.30872483,three,LEC
0,6.666666667,2.704225352,4.388571429,0,0,4,0,142.848,23.41463415,99.22147651,three,MEC
0,5.333333333,0,0,0,0,2.666666667,0,62.976,0,3.865771812,three,LEC
0,0,0,0,0,0,57.33333333,0,107.52,0,0,three,MEC
0,0,1.352112676,21.94285714,3.72815534,18.90909091,20,3.764705882,6.144,0,0,three,MEC
0,0,0,3.291428571,0,0,16,0,327.168,0,48.96644295,three,LEC
0,2.666666667,4.056338028,2.194285714,0,1.454545455,33.33333333,3.764705882,10.752,3.12195122,12.88590604,three,MEC
0,0,0,0,0,0,6.666666667,22.58823529,1.536,0,1.288590604,three,MEC
4.860759494,4,1.352112676,0,7.45631068,0,8,0,18.432,0,11.59731544,three,MEC
0,2.666666667,0,10.97142857,0,5.818181818,10.66666667,0,231.936,35.90243902,34.79194631,three,LEC
0,1.333333333,0,0,0,0,8,9.411764706,0,0,0,three,MEC
19.44303797,8,70.30985915,19.74857143,16.77669903,0,9.333333333,0,322.56,90.53658537,99.22147651,three,LEC
0,4,0,0,5.59223301,0,104,18.82352941,1.536,0,16.75167785,three,MEC
0,6.666666667,0,0,0,0,0,0,21.504,3.12195122,0,three,MEC
0,0,0,0,5.59223301,0,0,7.529411765,0,0,0,three,MEC
0,0,0,0,0,0,8,0,408.576,34.34146341,60.56375839,three,LEC
0,0,2.704225352,8.777142857,0,11.63636364,41.33333333,13.17647059,133.632,34.34146341,96.6442953,three,MEC
2.430379747,6.666666667,0,1.097142857,0,7.272727273,2.666666667,0,98.304,20.29268293,60.56375839,three,MEC
0,0,9.464788732,1.097142857,0,1.454545455,40,0,115.2,1.56097561,15.46308725,three,LEC
0,0,0,0,0,0,41.33333333,0,0,0,0,three,MEC
0,4,0,0,0,0,10.66666667,18.82352941,58.368,6.243902439,39.94630872,three,MEC
2.430379747,6.666666667,1.352112676,0,1.86407767,2.909090909,20,0,202.752,28.09756098,30.9261745,three,LEC
0,0,0,0,0,0,12,0,139.776,0,3.865771812,three,LEC
0,0,17.57746479,0,0,0,2.666666667,0,162.816,37.46341463,15.46308725,three,MEC
